"SPX2.rv","SPX2.r","SPX2.rs","SPX2.nobs","SPX2.open","SPX2.highlow","SPX2.highopen","SPX2.openprice","SPX2.closeprice","DATE"
6.23e-05,-6.38e-05,3.12e-05,1552,34206.238,-0.007716367,0.001413052,940.56,940.5,2009-07-17
0.000108459,0.009118974,4.82e-05,1548,34210.906,-0.011233283,0.010086214,942.07,950.7,2009-07-20
0.000104534,0.002737931,5.23e-05,1554,34206.14,0.014012599,0.004778631,951.97,954.58,2009-07-21
8.93e-05,0.000377525,4.89e-05,1547,34208.03,-0.012665431,0.006721643,953.4,953.76,2009-07-22
0.000120533,0.022776771,2.89e-05,1551,34200.941,-0.02706238,0.026223516,954.07,976.05,2009-07-23
8.09e-05,0.007276784,3.92e-05,1559,34211.164,-0.01422619,0.007817863,972.16,979.26,2009-07-24
8.21e-05,0.003763486,4.24e-05,1550,34212.811,0.010436052,0.003936531,978.63,982.32,2009-07-27
0.000124147,-0.001784613,7.79e-05,1551,34202.826,0.013321917,0.000886024,981.48,979.73,2009-07-28
0.000130956,-0.002334823,7.68e-05,1554,34214.206,0.009360892,0.00010228,977.66,975.38,2009-07-29
0.000219772,0.010568844,4.29e-05,1549,34202.516,-0.020956923,0.020956923,976.01,986.38,2009-07-30
8.94e-05,0.000202655,4.38e-05,1549,34204.906,-0.010455402,0.006444532,986.8,987,2009-07-31
0.000124488,0.011965852,3.21e-05,1548,34206.67,-0.013431638,0.013431638,990.22,1002.14,2009-08-03
7.06e-05,0.004046087,3.56e-05,1548,34209.867,-0.010420296,0.005685766,1001.41,1005.47,2009-08-04
9.75e-05,-0.002828715,5.75e-05,1553,34200.786,0.012324302,0.001222634,1005.41,1002.57,2009-08-05
8.71e-05,-0.00706632,5.02e-05,1549,34214.93,0.015506512,0.003916389,1004.06,996.99,2009-08-06
0.000150128,0.010694438,4.18e-05,1550,34206.281,-0.018009933,0.018009933,999.83,1010.58,2009-08-07
5.62e-05,-0.001507742,3.13e-05,1550,34212.248,0.009079625,0.001218419,1008.89,1007.37,2009-08-10
7.24e-05,-0.011419439,4.7e-05,1552,34205.714,0.013382444,0,1005.77,994.35,2009-08-11
9.92e-05,0.011483112,3.74e-05,1552,34205.991,-0.019361168,0.018717097,994,1005.48,2009-08-12
0.000102775,0.006520362,5.31e-05,1552,34201.655,-0.012234755,0.007211522,1005.86,1012.44,2009-08-13
7.62e-05,-0.007994488,4.86e-05,1551,34208.596,0.017935913,0.000365463,1012.23,1004.17,2009-08-14
0.000218618,-0.018666804,0.000200362,1553,34214.952,0.019902614,0,998.18,979.72,2009-08-17
5.03e-05,0.009024846,1.65e-05,1557,34209.452,-0.010731306,0.010731306,980.62,989.51,2009-08-18
0.000103998,0.009911404,4.21e-05,1557,34205.671,-0.019180178,0.012816751,986.88,996.71,2009-08-19
3.06e-05,0.01079052,6.78e-06,1555,34206.557,-0.012496984,0.012476911,996.41,1007.22,2009-08-20
9.46e-05,0.016482837,1.16e-05,1556,34212.714,-0.01819705,0.01819705,1009.06,1025.83,2009-08-21
8.97e-05,-0.000867324,4.07e-05,1555,34204.833,0.012962335,0.008950753,1026.59,1025.7,2009-08-24
0.00010047,0.001275206,5.33e-05,1549,34209.352,0.011182504,0.010773315,1026.63,1027.94,2009-08-25
8.51e-05,0.000768673,3.51e-05,1552,34209.905,-0.01061333,0.004971318,1027.35,1028.14,2009-08-26
6.73e-05,0.00318617,3.35e-05,1551,34200.917,-0.016716417,0.005356272,1027.81,1031.09,2009-08-27
9.21e-05,-0.002348581,4.92e-05,1546,34201.189,0.015844412,0.007580586,1031.62,1029.2,2009-08-28
6.86e-05,-0.004173698,4.85e-05,1549,34211.893,0.010383311,0,1025.21,1020.94,2009-08-31
0.00013772,-0.0214642,9.27e-05,1553,34203.568,0.031779751,0.008720886,1019.52,997.87,2009-09-01
9.75e-05,-0.001607604,5.42e-05,1553,34213.658,-0.008402356,0.004277685,996.07,994.47,2009-09-02
6.27e-05,0.006653717,2.47e-05,1550,34208.388,-0.011204318,0.007311678,996.12,1002.77,2009-09-03
5.59e-05,0.012286736,2.13e-05,1551,34209.838,-0.014697038,0.012513033,1003.84,1016.25,2009-09-04
7.06e-05,0.006272803,2.2e-05,1548,34209.678,-0.007238116,0.007238116,1018.67,1025.08,2009-09-08
4.95e-05,0.007646047,1.89e-05,1555,34212.104,-0.012008046,0.010651505,1025.36,1033.23,2009-09-09
4.78e-05,0.010544507,1.79e-05,1558,34210.057,-0.015357519,0.010554086,1032.99,1043.94,2009-09-10
6.31e-05,-0.001246082,3.16e-05,1553,34200.628,0.00937426,0.004072469,1043.92,1042.62,2009-09-11
7.29e-05,0.008539124,2.67e-05,1552,34209.84,-0.014141088,0.009177581,1040.15,1049.07,2009-09-14
6.46e-05,0.003435367,3.53e-05,1550,34209.942,-0.012022284,0.006660136,1049.03,1052.64,2009-09-15
5.82e-05,0.013794492,1.81e-05,1548,34212.348,-0.014857686,0.013794492,1053.99,1068.63,2009-09-16
7.55e-05,-0.001536948,4.21e-05,1549,34204.379,0.012706342,0.006440675,1067.87,1066.23,2009-09-17
4.9e-05,0.001161897,1.75e-05,1551,34204.549,-0.006789083,0.004602182,1066.6,1067.84,2009-09-18
0.000120424,-0.002298496,8.56e-05,1553,34205.09,-0.00924355,0.000131183,1067.14,1064.69,2009-09-21
4.82e-05,0.004761936,1.89e-05,1552,34210.666,-0.00697147,0.00697147,1066.35,1071.44,2009-09-22
9.38e-05,-0.010985928,5.9e-05,1551,34211.074,0.018463155,0.006930408,1072.69,1060.97,2009-09-23
0.000113148,-0.011386292,6.8e-05,1549,34215.311,0.019355382,0.003504243,1062.56,1050.53,2009-09-24
9.96e-05,-0.004373616,5.23e-05,1548,34213.666,0.011744397,0.003794674,1049.48,1044.9,2009-09-25
6.88e-05,0.016507661,1.09e-05,1549,34202.773,-0.018716402,0.018716402,1045.38,1062.78,2009-09-28
9.18e-05,-0.003050649,6.13e-05,1555,34214.803,0.011083805,0.00555945,1063.69,1060.45,2009-09-29
0.000152273,-0.005055073,0.000104689,1553,34201.902,0.016048727,0.002240612,1061.02,1055.67,2009-09-30
0.000115535,-0.024430776,9.07e-05,1551,34214.218,0.024430776,0,1054.91,1029.45,2009-10-01
0.000168437,-0.004613865,0.000118014,1551,34201.179,-0.01038755,0.000863948,1029.71,1024.97,2009-10-02
8.54e-05,0.012926502,2.49e-05,1549,34212.271,-0.016108639,0.01518307,1026.87,1040.23,2009-10-05
0.000124969,0.012152116,3.42e-05,1548,34205.981,-0.017626504,0.017626504,1042.02,1054.76,2009-10-06
6.51e-05,0.003637849,3e-05,1558,34204.715,-0.007513839,0.00413891,1053.65,1057.49,2009-10-07
6.05e-05,0.004799648,2.06e-05,1552,34211.124,-0.009987411,0.009987411,1060.03,1065.13,2009-10-08
2.52e-05,0.005831193,1.05e-05,1554,34222.207,-0.007973769,0.005831193,1065.28,1071.51,2009-10-09
3.59e-05,0.004116075,1.18e-05,2511,34201.631,-0.007280062,0.007280062,1071.63,1076.05,2009-10-12
6e-05,-0.001126257,3.26e-05,1724,34212.432,-0.008020547,0.000316241,1074.96,1073.75,2009-10-13
8.93e-05,0.012556648,1.85e-05,1549,34212.85,-0.013343661,0.013343661,1078.68,1092.31,2009-10-14
3.42e-05,0.005214015,1.54e-05,1551,34209.399,-0.008897989,0.005268755,1090.36,1096.06,2009-10-15
0.000115238,-0.006249677,9.11e-05,1549,34212.765,0.012076243,0,1094.67,1087.85,2009-10-16
3.32e-05,0.008619087,1.12e-05,1551,34208.036,-0.012521601,0.010921379,1088.22,1097.64,2009-10-19
6.83e-05,-0.006804207,4.15e-05,1548,34213.054,0.011424511,0,1098.64,1091.19,2009-10-20
0.00010353,-0.008417884,6.82e-05,1543,34213.929,0.01887203,0.010037863,1090.36,1081.22,2009-10-21
7.21e-05,0.010619113,2.84e-05,1552,34208.358,-0.019267531,0.013096591,1080.96,1092.5,2009-10-22
0.000136207,-0.014609403,0.000101359,1549,34213.05,0.018735695,0.000191654,1095.62,1079.73,2009-10-23
0.000182677,-0.012480836,0.000121213,1546,34211.097,0.024591175,0.010487594,1080.36,1066.96,2009-10-26
0.00017515,-0.003932634,8.83e-05,1551,34208.125,0.011120081,0.004616787,1067.54,1063.35,2009-10-27
0.000133505,-0.017946056,8.47e-05,1550,34210.822,0.020015392,0.001647237,1061.51,1042.63,2009-10-28
9.38e-05,0.0205221,2.05e-05,1552,34204.769,-0.021929124,0.021929124,1043.69,1065.33,2009-10-29
0.000256231,-0.028156664,0.000187281,1552,34207.733,0.030524719,0,1065.41,1035.83,2009-10-30
0.000307522,0.006061616,0.00011703,1553,34201.598,0.021907523,0.015323328,1036.18,1042.48,2009-11-02
0.00018543,0.003720542,9.15e-05,1548,34213.728,-0.011940727,0.005212537,1040.92,1044.8,2009-11-03
0.000178085,-0.000888528,7.53e-05,1546,34207.807,0.015051444,0.013149221,1047.14,1046.21,2009-11-04
0.000103263,0.018298097,1.74e-05,1547,34201.223,-0.018298097,0.018298097,1047.3,1066.64,2009-11-05
0.000106992,0.003945444,5.45e-05,1548,34207.692,-0.011413678,0.006113021,1064.95,1069.16,2009-11-06
5.18e-05,0.019220793,5.37e-06,1551,34215.099,-0.019284828,0.019284828,1072.31,1093.12,2009-11-09
4.44e-05,0.001052694,2.17e-05,1551,34207.657,0.008260801,0.004167663,1091.86,1093.01,2009-11-10
7.26e-05,0.002396673,3.59e-05,1552,34214.547,0.010513106,0.008476436,1096.04,1098.67,2009-11-11
8.13e-05,-0.010139457,5.02e-05,1550,34214.254,0.01561167,0.003326852,1098.31,1087.23,2009-11-12
5.82e-05,0.005410177,2.78e-05,1550,34202.274,-0.01141498,0.009334829,1087.59,1093.49,2009-11-13
0.000105344,0.013751629,1.95e-05,1557,34203.239,-0.017719299,0.017719299,1094.13,1109.28,2009-11-16
5.43e-05,0.000946163,3.04e-05,1554,34201.409,-0.007529264,0.001171308,1109.22,1110.27,2009-11-17
4.76e-05,0.000216302,2.77e-05,1552,34214.993,0.007588798,0.001495132,1109.44,1109.68,2009-11-18
0.000100595,-0.010393291,7.89e-05,1555,34213.859,0.016438926,0,1106.44,1095,2009-11-19
4.3e-05,-0.002799303,2.54e-05,1549,34200.964,0.007197013,0,1094.66,1091.6,2009-11-20
0.000111414,0.010240936,1.26e-05,1551,34209.075,-0.015875363,0.015875363,1094.86,1106.13,2009-11-23
4.32e-05,-0.00012661,2.58e-05,1551,34209.576,-0.009006088,0.001563213,1105.83,1105.69,2009-11-24
1.84e-05,0.003410386,6.96e-06,1552,34213.97,-0.005803449,0.004229671,1106.49,1110.27,2009-11-25
0.000370464,-0.012726849,0.000341584,1113,34203.198,0.019852562,0,1105.47,1091.49,2009-11-27
5.84e-05,0.004271068,2.53e-05,1552,34202.848,0.010066538,0.00563907,1091.07,1095.74,2009-11-30
9.83e-05,0.008959732,2.52e-05,1553,34213.879,-0.012111383,0.012111383,1098.89,1108.78,2009-12-01
4.57e-05,-8.12e-05,2.32e-05,1554,34206.109,0.009266705,0.00588869,1109.03,1108.94,2009-12-02
7.13e-05,-0.009572135,4.34e-05,1554,34213.286,0.016733091,0.006005754,1110.59,1100.01,2009-12-03
0.000225621,0.004750474,6.38e-05,1547,34201.385,0.020410069,0.016850585,1100.43,1105.67,2009-12-04
4.49e-05,-0.002127959,2.06e-05,1551,34209.227,0.008944013,0.004692641,1105.52,1103.17,2009-12-07
0.000112965,-0.010214817,8.99e-05,1545,34201.019,0.013168351,0,1103.04,1091.83,2009-12-08
5.96e-05,0.004125037,2.66e-05,1553,34210.04,-0.010215716,0.005456778,1091.07,1095.58,2009-12-09
5.08e-05,0.003280345,1.52e-05,1553,34211.836,-0.006857356,0.006857356,1098.69,1102.3,2009-12-10
3.53e-05,0.002298165,1.58e-05,1550,34210.265,0.00648013,0.004104035,1103.96,1106.5,2009-12-11
2.91e-05,0.005625755,6.89e-06,1550,34207.316,-0.006226962,0.006226962,1107.84,1114.09,2009-12-14
4.15e-05,-0.005580522,3.23e-05,1552,34200.407,0.007893853,0,1114.11,1107.91,2009-12-15
4.88e-05,0.000892612,1.64e-05,1548,34203.181,0.007418532,0.00683204,1108.61,1109.6,2009-12-16
5.55e-05,-0.008833507,3.95e-05,1545,34212.413,0.009517654,0,1106.36,1096.63,2009-12-17
3.42e-05,0.004797828,1.44e-05,1547,34211.093,0.008973404,0.005341582,1097.86,1103.14,2009-12-18
6.48e-05,0.007956968,5.72e-06,1550,34214.194,-0.01112927,0.01112927,1105.31,1114.14,2009-12-21
2.23e-05,0.003439538,6.14e-06,1550,34202.559,-0.005154881,0.005154881,1114.51,1118.35,2009-12-22
1.59e-05,0.001446881,8.71e-06,1554,34211.181,0.004987542,0.002445971,1118.84,1120.46,2009-12-23
1.26e-05,0.00480522,2.03e-06,1077,34209.615,-0.00480522,0.00480522,1121.08,1126.48,2009-12-24
1.23e-05,0.000283766,5.12e-06,1555,34211.746,0.006096146,0.00252446,1127.53,1127.85,2009-12-28
1.19e-05,-0.002182167,5.94e-06,1547,34208.322,0.003811284,0.001620236,1128.55,1126.09,2009-12-29
2.55e-05,0.000479659,1.36e-05,1538,34207.706,-0.003869716,0.00067501,1125.53,1126.07,2009-12-30
1.95e-05,-0.010520261,1.73e-05,1535,34205.74,0.011442966,0.000922706,1126.6,1114.81,2009-12-31
7.07e-05,0.014660581,5.04e-06,1546,34202.701,-0.01538403,0.01538403,1116.56,1133.05,2010-01-04
2.99e-05,0.003305322,1.46e-05,1536,34203.752,-0.006151042,0.003498895,1132.66,1136.41,2010-01-05
1.99e-05,0.001126414,1.04e-05,1534,34209.719,-0.004610371,0.003059478,1135.71,1136.99,2010-01-06
2.86e-05,0.004574698,1.27e-05,1533,34213.335,-0.00979874,0.005432864,1136.27,1141.48,2010-01-07
2.62e-05,0.003658295,1.09e-05,1539,34207.692,-0.008038227,0.004260892,1140.52,1144.7,2010-01-08
3.22e-05,0.000915843,1.52e-05,1539,34208.918,0.006737206,0.003293116,1145.96,1147.01,2010-01-11
5e-05,-0.006737045,3.26e-05,1538,34214.057,0.010582016,0,1143.81,1136.13,2010-01-12
3.8e-05,0.007393619,1.46e-05,1545,34213.761,-0.01334183,0.009703844,1137.31,1145.75,2010-01-13
2.13e-05,0.002319074,8.87e-06,1532,34200.412,-0.005762348,0.004120053,1145.68,1148.34,2010-01-14
3.2e-05,-0.01033447,2.32e-05,1525,34212.601,0.014373964,4.36e-05,1147.72,1135.92,2010-01-15
2.11e-05,0.012561287,3.12e-06,1542,34201.16,-0.012842335,0.012613442,1136.03,1150.39,2010-01-19
8.37e-05,-0.008705407,6.39e-05,1543,34207.834,0.016424047,0,1147.95,1138,2010-01-20
0.000156672,-0.020047151,0.000115128,1535,34202.238,0.023702371,0.002543571,1138.68,1116.08,2010-01-21
0.000128301,-0.021731712,8.62e-05,1544,34203.323,0.02295095,0,1115.49,1091.51,2010-01-22
0.000133514,0.003946797,3.91e-05,1543,34202.272,-0.009629431,0.009629431,1092.4,1096.72,2010-01-25
9.06e-05,-0.003299835,5.22e-05,1544,34205.428,-0.012609864,0.007174421,1095.8,1092.19,2010-01-26
0.000103284,0.004996927,4.02e-05,2923,34209.277,-0.015028093,0.006908695,1091.94,1097.41,2010-01-27
0.000178618,-0.011553084,0.00012435,1550,34204.059,0.019976062,0.002994791,1096.93,1084.33,2010-01-28
0.000142416,-0.013104868,8.99e-05,1542,34210.316,0.022934161,0.00809506,1087.61,1073.45,2010-01-29
0.0001126,0.014018187,2.32e-05,1544,34201.337,-0.014321157,0.014321157,1073.89,1089.05,2010-02-01
5.04e-05,0.011946157,1.68e-05,1547,34211.323,-0.015296578,0.013377394,1090.05,1103.15,2010-02-02
5.91e-05,-0.003175834,2.75e-05,1553,34212.856,0.007966574,0.00186077,1100.67,1097.18,2010-02-03
0.000207235,-0.031918933,0.000175709,1545,34200.807,0.031918933,0,1097.25,1062.78,2010-02-04
0.000251318,0.001962138,0.000103477,1535,34212.849,0.0214345,0.002824635,1064.12,1066.21,2010-02-05
0.000101809,-0.008245934,6.33e-05,1542,34211.898,0.013808492,0.005325958,1065.51,1056.76,2010-02-08
0.000262093,0.009837684,8.13e-05,1537,34207.54,-0.017968642,0.017968642,1060.06,1070.54,2010-02-09
8.64e-05,-0.001431358,5.02e-05,1549,34203.555,-0.013436614,0.003723148,1069.68,1068.15,2010-02-10
0.000111368,0.010728487,4.21e-05,1539,34211.697,-0.01817272,0.012053389,1067.1,1078.61,2010-02-11
0.000183083,0.000696816,0.000121892,1536,34202.954,-0.013864328,0.001727212,1075.95,1076.7,2010-02-12
6.12e-05,0.014544406,1.36e-05,1545,34213.872,-0.015210887,0.015210887,1079.13,1094.94,2010-02-16
5.57e-05,0.003069708,2.32e-05,1544,34209.389,0.005747483,0.004451188,1096.14,1099.51,2010-02-17
3.4e-05,0.006819094,1.17e-05,1544,34206.914,-0.009756529,0.008345199,1099.03,1106.55,2010-02-18
4.75e-05,0.002917521,2.14e-05,1543,34206.02,-0.010500634,0.006249147,1105.49,1108.72,2010-02-19
3.75e-05,-0.002101305,2.49e-05,1536,34204.069,0.006231786,0.002060938,1110,1107.67,2010-02-22
8.57e-05,-0.01161584,6.75e-05,1548,34203.518,0.014904218,0.000983724,1107.49,1094.7,2010-02-23
7.99e-05,0.008332814,2.37e-05,1528,34210.035,-0.009918698,0.009562759,1095.89,1105.06,2010-02-24
0.000169549,0.001760101,0.00013123,1539,34206.552,-0.015967309,0.002050129,1101.24,1103.18,2010-02-25
4.17e-05,0.001313614,2.04e-05,1535,34207.994,-0.008780898,0.003746034,1103.1,1104.55,2010-02-26
4.08e-05,0.009185447,6.85e-06,1544,34204.496,-0.009678352,0.009678352,1105.36,1115.56,2010-03-01
4.29e-05,0.000903791,1.65e-05,1547,34212.894,0.00620546,0.005757736,1117.01,1118.02,2010-03-02
2.79e-05,-0.000634492,1.39e-05,1547,34215.148,0.008081321,0.005594669,1119.36,1118.65,2010-03-03
3.33e-05,0.003176022,1.75e-05,1554,34206.534,-0.006311422,0.004110847,1119.12,1122.68,2010-03-04
3.15e-05,0.011874609,4.06e-06,1540,34206.753,-0.012594558,0.012594558,1125.12,1138.56,2010-03-05
1.91e-05,-0.000114202,1.14e-05,1547,34211.113,0.003757984,0.002325123,1138.4,1138.27,2010-03-08
2.81e-05,0.002475922,1.68e-05,1543,34206.196,-0.009183188,0.006842111,1137.56,1140.38,2010-03-09
4.31e-05,0.004619997,2.02e-05,1553,34201.527,0.007140546,0.007026527,1140.22,1145.5,2010-03-10
2.86e-05,0.005326883,1.17e-05,1547,34213.856,-0.009680905,0.005326883,1143.96,1150.07,2010-03-11
2.52e-05,-0.001607599,1.58e-05,1550,34206.059,0.00559909,0.001474978,1151.71,1149.86,2010-03-12
3.29e-05,0.00150514,1.84e-05,1534,34212.342,-0.008314369,0.00213089,1148.53,1150.26,2010-03-15
3e-05,0.007531329,9.23e-06,1531,34201.794,-0.008595111,0.008177934,1150.83,1159.53,2010-03-16
3.32e-05,0.005373745,1.25e-05,1542,34204.87,-0.008498708,0.008498708,1159.94,1166.19,2010-03-17
2.14e-05,-0.000454598,1.11e-05,1540,34209.251,0.005676442,0.001405373,1166.13,1165.6,2010-03-18
3.66e-05,-0.00629398,2.26e-05,1534,34202.344,0.011933737,0.002157646,1166.68,1159.36,2010-03-19
3.83e-05,0.007472551,1.49e-05,1542,34214.134,-0.012875603,0.009092262,1157.25,1165.93,2010-03-22
2.8e-05,0.006545354,1.2e-05,1540,34214.636,-0.009313531,0.007047727,1166.47,1174.13,2010-03-23
3.51e-05,-0.004161457,2.29e-05,1548,34206.518,0.006011005,0.000289887,1172.7,1167.83,2010-03-24
7.24e-05,-0.00359611,3.2e-05,1539,34205.525,0.013300676,0.009069624,1170.03,1165.83,2010-03-25
4.55e-05,-0.000805408,2.29e-05,1546,34215.343,0.01066204,0.005423864,1167.58,1166.64,2010-03-26
3.28e-05,0.00473311,7.16e-06,1541,34205.762,-0.006095914,0.006095914,1167.71,1173.25,2010-03-29
3.16e-05,-0.000400506,1.82e-05,1536,34207.688,0.007593517,0.003470011,1173.75,1173.28,2010-03-30
4.35e-05,-0.001896399,2.38e-05,1549,34208.329,-0.007511796,0.002395252,1171.75,1169.53,2010-03-31
6.7e-05,0.005670224,1.12e-05,1545,34204.361,0.009132251,0.008671091,1171.23,1177.89,2010-04-01
2e-05,0.007412795,6.95e-06,1548,34203.565,-0.007623302,0.007623302,1178.71,1187.48,2010-04-05
1.92e-05,0.002913098,1.02e-05,1551,34208.474,-0.007605624,0.004870037,1186.01,1189.47,2010-04-06
3.94e-05,-0.004783225,2.45e-05,1551,34211.706,0.010435906,0.001152311,1188.23,1182.56,2010-04-07
3.59e-05,0.004028262,2.22e-05,1552,34203.783,-0.011363807,0.005737686,1181.75,1186.52,2010-04-08
2.67e-05,0.005768738,8.93e-06,1548,34215.302,-0.006306149,0.006036633,1187.47,1194.34,2010-04-09
2.21e-05,0.001338084,1.15e-05,1545,34212.812,-0.00375119,0.003558693,1194.94,1196.54,2010-04-12
2.24e-05,0.00105301,1.07e-05,1539,34213.743,-0.008560018,0.00258875,1195.94,1197.2,2010-04-13
2.34e-05,0.00987029,7.56e-06,1545,34202.829,-0.00987855,0.00987855,1198.69,1210.58,2010-04-14
1.73e-05,0.000718293,8.73e-06,1544,34201.741,0.004474871,0.002598272,1210.77,1211.64,2010-04-15
0.000148067,-0.014901793,0.000105727,1541,34211.245,0.019525515,0,1210.17,1192.27,2010-04-16
4.66e-05,0.004561498,1.77e-05,1545,34201.122,-0.01191675,0.004862077,1192.06,1197.51,2010-04-19
3.4e-05,0.006873508,7.22e-06,1539,34207.995,-0.00792488,0.00792488,1199.04,1207.31,2010-04-20
3.47e-05,-0.001293125,2.11e-05,1538,34200.54,0.010075443,0.003167714,1207.16,1205.6,2010-04-21
0.000102359,0.00525014,7.07e-05,1545,34210.51,-0.016730517,0.00642412,1202.52,1208.85,2010-04-22
5.41e-05,0.007563203,2.42e-05,1535,34210.197,-0.010007019,0.007711092,1207.87,1217.04,2010-04-23
3.52e-05,-0.004116689,2.15e-05,1546,34213.485,0.007182645,0.00224058,1217.07,1212.07,2010-04-26
0.000139181,-0.022061193,0.000106165,1536,34211.834,0.024873827,0.001205964,1209.92,1183.52,2010-04-27
0.000100923,0.00595057,4.98e-05,1547,34204.417,-0.011140864,0.008791302,1184.59,1191.66,2010-04-28
6.35e-05,0.011216504,1.17e-05,1539,34208.523,-0.013368716,0.013368716,1193.3,1206.76,2010-04-29
9.44e-05,-0.01709129,6.01e-05,1541,34204.12,0.018101743,0.001010452,1206.77,1186.32,2010-04-30
5.88e-05,0.011393894,1.44e-05,1543,34209.275,-0.013828128,0.013828128,1188.58,1202.2,2010-05-03
0.000217892,-0.02000674,0.00017123,1538,34207.472,0.024840431,0,1197.5,1173.78,2010-05-04
0.000178455,-0.0030322,9.79e-05,1551,34209.038,-0.015252427,0.005722366,1169.24,1165.7,2010-05-05
0.001645051,-0.032230311,0.001046264,1551,34212.632,0.091216922,0.002744474,1164.38,1127.45,2010-05-06
0.000821675,-0.014730334,0.000439972,1543,34207.308,0.036769376,0.007152455,1127.04,1110.56,2010-05-07
0.000961248,0.032799308,0.000112536,1528,34210.526,-0.036380055,0.036380055,1122.27,1159.69,2010-05-10
0.000154495,-0.000562252,8.63e-05,1548,34208.858,-0.019645268,0.012110837,1156.39,1155.74,2010-05-11
8.26e-05,0.013846554,2.21e-05,1548,34201.133,-0.014981168,0.014981168,1155.43,1171.54,2010-05-12
8.31e-05,-0.010991435,5.47e-05,1561,34210.265,0.014963515,0.003012449,1170.04,1157.25,2010-05-13
0.000239872,-0.018410912,0.00015995,1551,34201.31,0.027198797,0,1157.19,1136.08,2010-05-14
0.000208388,0.000457432,0.000113078,1555,34211.84,0.023857497,0.004705065,1136.52,1137.04,2010-05-17
0.000239032,-0.015852344,0.000135882,1545,34206.099,0.027770491,0.008638532,1138.78,1120.87,2010-05-18
0.000329383,-0.004233786,0.000147206,1542,34203.254,0.021223936,0.004189253,1119.57,1114.84,2010-05-19
0.000613168,-0.032761226,0.000452127,1551,34214.235,0.032789221,0,1107.34,1071.65,2010-05-20
0.00048299,0.019117847,0.000195639,1535,34210.881,-0.031930991,0.021229858,1067.26,1087.86,2010-05-21
0.000142595,-0.010499441,8.7e-05,1549,34213.056,0.015952989,0.004754622,1084.78,1073.45,2010-05-24
0.000569504,0.005996487,0.000382201,1551,34208.07,-0.032117644,0.006843555,1067.42,1073.84,2010-05-25
0.000262541,-0.006960412,0.00013648,1545,34201.802,0.023336897,0.014070565,1075.51,1068.05,2010-05-26
0.000270811,0.026637136,3.69e-05,1548,34210.069,-0.02686371,0.02686371,1074.27,1103.27,2010-05-27
0.000235269,-0.01208077,0.000178907,1554,34211.951,0.016284756,0,1102.59,1089.35,2010-05-28
0.00020163,-0.015497001,0.000130387,1552,34209.578,0.022988456,0.006846737,1087.3,1070.58,2010-06-01
0.000102704,0.023532448,2.15e-05,1551,34210.687,-0.024446184,0.023532448,1073.01,1098.56,2010-06-02
0.000130109,0.003524841,6.24e-05,1551,34204.682,0.012614617,0.006214609,1098.82,1102.7,2010-06-03
0.000334536,-0.030794419,0.000270111,1548,34202.438,0.035141393,0,1098.43,1065.12,2010-06-04
0.000142734,-0.014516018,8.8e-05,1553,34203.771,0.020272047,0.005165649,1065.84,1050.48,2010-06-07
0.000273197,0.010517295,0.000108771,1551,34209.252,-0.019931122,0.011674904,1050.81,1061.92,2010-06-08
0.000169604,-0.006646362,8.42e-05,1552,34201.274,0.023935527,0.014006368,1062.75,1055.71,2010-06-09
0.000380985,0.026221751,4.56e-05,1547,34202.129,-0.027095414,0.027095414,1058.77,1086.9,2010-06-10
0.000108588,0.00823277,5.35e-05,1552,34213.02,-0.013948976,0.008828049,1082.65,1091.6,2010-06-11
9.76e-05,-0.004925352,5.19e-05,1546,34209.121,0.015381134,0.009914162,1095,1089.62,2010-06-14
7.05e-05,0.021647947,9.48e-06,1543,34203.877,-0.022096241,0.022096241,1091.21,1115.09,2010-06-15
7.68e-05,0.000394888,4.34e-05,1549,34205.721,-0.010431971,0.004227957,1114.02,1114.46,2010-06-16
7.72e-05,-6.27e-05,4.31e-05,1548,34209.907,0.010658541,0.001557953,1115.98,1115.91,2010-06-17
3.64e-05,0.001065587,1.84e-05,1544,34210.933,-0.006335762,0.004335842,1116.16,1117.35,2010-06-18
0.000103341,-0.008470117,4.41e-05,1549,34211.612,0.020532365,0.007488877,1122.79,1113.32,2010-06-21
0.000111481,-0.016702133,7.65e-05,1552,34210.182,0.021983278,0.004121131,1113.9,1095.45,2010-06-22
0.000145014,-0.003135702,8.43e-05,1554,34203.255,-0.013117193,0.003708078,1095.57,1092.14,2010-06-23
0.000147061,-0.015985113,9.64e-05,1551,34201.876,0.017877685,0,1090.93,1073.63,2010-06-24
0.000136352,0.002601023,6.82e-05,1547,34207.813,-0.014567178,0.007838236,1075.1,1077.9,2010-06-25
7.06e-05,-0.002890484,3.88e-05,1545,34202.911,-0.010352684,0.004722012,1077.5,1074.39,2010-06-28
0.000340688,-0.028360286,0.000267013,1550,34201.797,0.034110833,0,1071.1,1041.15,2010-06-29
0.000114272,-0.009909008,7.44e-05,1550,34205.01,0.019023792,0.007200889,1040.56,1030.3,2010-06-30
0.00026465,-0.003692192,0.000130645,1548,34214.777,0.022177589,0.00240231,1031.1,1027.3,2010-07-01
0.000189893,-0.005346824,0.000107413,1553,34201.02,0.016614337,0.005144144,1027.65,1022.17,2010-07-02
0.000227281,9.73e-06,8.58e-05,1549,34211.357,0.023438004,0.013918963,1028.09,1028.1,2010-07-06
0.000106483,0.030288952,2.15e-05,1554,34210.886,-0.030967858,0.030967858,1028.54,1060.17,2010-07-07
